LABEL,DIFF,EXCL,NEG,NGTNEG,NGTPOS,POS,W1,W2,W3,W4,W5
0,-1,0,3,0,0,2,professionally,speaking,",",it's,tempting
0,0,0,1,0,0,1,there's,nothing,provocative,about,this
0,0,0,2,0,0,2,these,spiders,can,outrun,a
1,-1,0,1,0,0,0,somewhat,blurred,",",but,kinnear's
1,1,0,0,0,0,1,a,sentimental,but,entirely,irresistible
1,1,0,1,0,0,2,lan,yu,is,at,times
1,-1,0,2,0,0,1,if,steven,soderbergh's,'solaris',is
1,5,0,1,0,0,6,nothing,can,detract,from,the
0,0,0,0,0,0,0,given,the,fact,that,virtually
1,0,0,1,0,0,1,serious,and,thoughtful,.,UNK
0,-6,0,7,0,0,1,offensive,in,the,way,it
1,1,0,0,0,0,1,the,pianist,is,polanski's,best
0,1,0,0,0,0,1,has,all,the,right,elements
0,-1,0,2,0,0,1,consider,the,film,a,celluloid
0,0,0,0,0,0,0,a,feature-length,",",r-rated,","
1,3,0,0,0,0,3,what's,most,refreshing,about,real
1,-2,0,3,0,0,1,a,difficult,",",absorbing,film
0,-3,0,4,0,0,1,with,its,parade,of,almost
0,-1,0,3,2,0,2,for,all,its,alleged,youthful
0,1,0,1,0,0,2,even,film,silliness,needs,a
0,3,0,0,0,2,3,what's,surprising,about,this,traditional
0,-4,0,4,0,0,0,has,all,the,hallmarks,of
0,1,0,1,0,0,2,with,this,new,rollerball,","
1,0,0,1,0,0,1,often,moving,and,explores,the
0,-3,0,3,0,0,0,.,.,.,fifty,minutes
0,0,0,3,0,0,3,with,flashbulb,editing,as,cover
1,0,0,2,0,0,2,a,gentle,",",compassionate,drama
1,2,0,0,0,0,2,diggs,and,lathan,are,among
0,-1,0,2,0,1,1,despite,the,fact,that,this
0,-1,0,1,0,0,0,it's,not,a,film,to
1,2,0,2,0,0,4,a,delightful,little,film,that
1,-1,0,3,0,0,2,hoffman,notches,in,the,nuances
0,-3,0,3,0,0,0,britney,spears',phoniness,is,nothing
1,1,0,1,0,0,2,is,this,love,or,is
1,0,0,0,0,0,0,rarely,",",a,movie,is
1,2,0,0,0,0,2,.,.,.,there's,enough
1,0,0,0,0,0,0,spiderman,rocks,UNK,UNK,UNK
0,1,0,0,0,0,1,your,stomach,for,heaven,depends
0,0,0,0,0,0,0,the,director,has,injected,self-consciousness
1,0,0,0,0,0,0,using,his,audience,as,a
1,4,0,0,0,0,4,it,has,its,faults,","
0,0,0,1,0,0,1,payami,tries,to,raise,some
1,2,0,0,0,1,2,while,the,film,is,not
1,2,0,2,0,1,4,the,film,delivers,not,just
0,0,0,1,0,0,1,it's,hampered,by,a,lifetime-channel
0,0,0,1,0,0,1,pc,stability,notwithstanding,",",the
1,6,0,1,0,0,7,with,dirty,deeds,",",david
0,-1,0,1,0,0,0,heavy-handed,exercise,in,time-vaulting,literary
0,-2,0,2,0,0,0,bad,and,baffling,from,the
0,3,0,1,0,0,4,the,film,affords,us,intriguing
0,1,0,1,0,0,2,see,clockstoppers,if,you,have
1,1,0,2,0,0,3,the,warm,presence,of,zhao
0,1,0,0,0,0,1,this,isn't,just,the,cliffsnotes
1,1,0,0,0,0,1,it's,predictable,",",but,it
0,0,0,1,0,0,1,what,was,once,original,has
1,1,0,0,0,0,1,you,live,the,mood,rather
0,2,0,0,0,0,2,when,it,comes,to,entertainment
1,-1,0,2,0,0,1,a,fascinating,literary,mystery,story
1,-1,0,2,0,0,1,too,often,",",son,of
0,-1,0,3,0,0,2,too,clunky,and,too,busy
1,3,0,2,0,2,5,it,will,not,appeal,to
1,0,0,1,0,0,1,with,tightly,organized,efficiency,","
0,3,0,0,0,0,3,looks,more,like,a,travel-agency
1,-2,0,3,0,0,1,a,culture-clash,comedy,that,","
1,-1,0,3,0,0,2,in,spite,of,good,housekeeping's
1,0,0,0,0,0,0,an,intoxicating,experience,.,UNK
0,-1,0,1,0,0,0,horrible,UNK,UNK,UNK,UNK
1,1,0,1,0,0,2,as,chilling,and,fascinating,as
1,-2,0,2,0,0,0,a,complex,psychological,drama,about
1,-1,0,3,1,0,2,what,eric,schaeffer,has,accomplished
1,0,0,1,0,0,1,a,captivating,cross-cultural,comedy,of
1,1,0,0,0,0,1,ranks,among,willams',best,screen
1,2,0,0,0,0,2,a,good,film,with,a
0,-1,0,2,0,0,1,the,disjointed,mess,flows,as
1,1,0,0,0,0,1,instead,of,a,hyperbolic,beat-charged
1,-3,0,4,0,0,1,attal,mixes,comedy,with,a
1,1,0,1,0,0,2,the,drama,is,played,out
1,2,0,0,0,0,2,vera's,three,actors,--,moll
1,1,0,0,0,0,1,reggio's,continual,visual,barrage,is
0,-1,0,1,0,0,0,conforms,itself,with,creating,a
1,-1,0,2,0,0,1,wiseman,is,patient,and,uncompromising
0,2,0,1,0,0,3,much,like,its,easily,dismissive
1,3,0,0,0,0,3,from,the,big,giant,titles
0,-2,0,2,0,0,0,it,tries,too,hard,","
1,-1,0,1,0,0,0,one,of,[herzog's],least,inspired
0,2,0,1,0,0,3,davis,has,energy,",",but
1,2,0,0,0,0,2,newton,draws,our,attention,like
1,0,0,0,0,0,0,lejos,del,paraso,es,al
1,1,0,1,0,0,2,if,you're,willing,to,have
1,0,0,1,0,0,1,further,proof,that,the,epicenter
0,-3,0,3,0,0,0,.,.,.,an,unimaginative
1,2,0,0,0,0,2,it,is,interesting,and,fun
1,-1,0,1,0,0,0,a,full,world,has,been
0,-1,0,4,0,0,3,there's,no,denying,the,elaborateness
0,0,0,0,0,0,0,.,.,.,think,of
1,4,0,2,0,0,6,a,graceful,",",moving,tribute
1,2,0,1,0,0,3,it,does,give,a,taste
1,3,0,0,0,0,3,a,work,of,the,utmost
0,-1,0,2,0,0,1,stealing,harvard,aspires,to,comedic
0,0,0,0,0,0,0,the,screenplay,sabotages,the,movie's
0,-2,0,2,0,0,0,for,all,its,technical,virtuosity
0,-2,0,2,0,0,0,combining,quick-cut,editing,and,a
0,0,0,2,0,0,2,a,subtle,variation,on,i
1,0,0,0,0,0,0,ian,holm,conquers,france,as
1,2,0,1,0,0,3,though,intrepid,in,exploring,an
0,0,0,2,0,0,2,intended,to,be,a,comedy
0,0,0,1,0,0,1,there's,an,excellent,90-minute,film
0,-2,0,2,0,0,0,extreme,oops,-,oops,","
0,1,0,0,0,0,1,kwan,makes,the,mix-and-,match
1,1,0,0,0,0,1,an,immensely,entertaining,look,at
1,-1,0,2,0,0,1,smart,science,fiction,for,grown-ups
0,1,0,0,0,0,1,neither,funny,nor,suspenseful,nor
0,-2,0,2,0,0,0,chai's,structure,and,pacing,are
1,1,0,2,1,0,3,miyazaki,has,created,such,a
1,3,0,0,0,0,3,the,gentle,comic,treatment,of
0,1,0,2,0,0,3,accuracy,and,realism,are,terrific
0,1,1,1,0,0,2,every,now,and,again,","
0,2,0,1,0,0,3,lanie's,professional,success,means,she
1,3,0,0,0,0,3,yakusho,and,shimizu,.,.
0,-3,0,5,0,0,2,if,welles,was,unhappy,at
1,1,0,0,0,0,1,a,quiet,",",pure,","
0,-1,0,1,0,0,0,the,movie,is,so,thoughtlessly
0,-1,0,1,0,0,0,befuddled,in,its,characterizations,as
0,-1,0,1,0,0,0,director,brian,levant,",",who
1,1,0,0,0,0,1,the,movie,stays,afloat,thanks
1,3,0,0,0,0,3,there,are,as,many,misses
0,-1,0,3,0,0,2,it's,best,to,avoid,imprisonment
1,-1,0,1,0,0,0,a,taut,psychological,thriller,that
0,-1,0,1,0,0,0,'carente,de,imaginacin,",",mal
0,-2,0,2,0,0,0,a,loud,",",low-budget,and
0,2,0,0,0,0,2,just,when,the,movie,seems
0,-1,0,3,0,0,2,the,film,makes,a,fatal
1,-2,0,3,0,0,1,one,of,creepiest,",",scariest
1,1,0,1,0,0,2,as,surreal,as,a,dream
1,0,0,1,0,0,1,a,wonderful,character-based,comedy,.
0,0,0,0,0,0,0,there,ought,to,be,a
1,0,0,1,0,0,1,birot,creates,a,drama,with
0,0,0,0,0,0,0,my,own,minority,report,is
1,-3,0,4,0,0,1,a,rude,black,comedy,about
1,0,0,0,0,0,0,throughout,",",mr,.,audiard's
0,3,0,0,0,0,3,director,ferzan,ozpetek,creates,an
0,0,0,1,0,0,1,if,this,is,the,resurrection
1,6,0,0,0,3,6,children,may,not,understand,everything
1,1,0,1,0,0,2,the,production,has,been,made
0,-2,0,2,0,0,0,although,based,on,a,real-life
0,-3,0,3,0,0,0,excessive,",",profane,",",packed
1,2,0,0,0,0,2,a,witty,",",whimsical,feature
1,0,0,1,0,0,1,workmanlike,",",maybe,",",but
1,1,0,1,0,0,2,"""",the,emperor's,new,clothes
0,0,0,1,0,0,1,ritchie's,treatment,of,the,class
1,-1,0,2,0,0,1,confounding,because,it,solemnly,advances
1,0,0,1,0,0,1,the,movie,is,saved,from
0,2,0,0,0,0,2,director,tom,dey,demonstrated,a
0,-1,0,3,0,0,2,the,bland,outweighs,the,nifty
0,1,0,1,0,0,2,this,rather,superficial,arthouse,middle-brow
0,5,0,0,0,1,5,we,never,truly,come,to
1,-2,0,4,0,0,2,dazzling,and,sugar-sweet,",",a
1,2,0,1,0,0,3,walter,hill's,undisputed,is,like
1,0,0,0,0,0,0,compellingly,watchable,.,UNK,UNK
1,0,0,1,0,0,1,a,decided,lack,of,spontaneity
1,4,0,1,0,0,5,by,no,means,a,slam-dunk
1,0,0,0,0,0,0,the,film,may,appear,naked
1,1,0,1,0,0,2,while,it,would,be,easy
0,0,0,1,0,0,1,apallingly,absurd,.,.,.
0,1,0,1,0,0,2,without,a,fresh,infusion,of
0,0,0,1,0,0,1,the,two,leads,are,almost
1,4,0,0,0,0,4,as,animation,increasingly,emphasizes,the
1,1,0,0,0,0,1,adaptation,is,simply,brilliant,.
1,2,0,0,0,0,2,aside,from,minor,tinkering,","
0,2,0,0,0,0,2,never,quite,transcends,jokester,status
1,1,0,1,0,0,2,huppert,gives,erika,a,persona
1,-1,0,3,0,0,2,lead,actress,ga,",",she
1,4,0,0,0,0,4,fuller,would,surely,have,called
0,-3,0,4,1,0,1,it,seems,just,a,long
0,1,0,1,0,0,2,the,tale,of,tok,(
1,3,0,0,0,0,3,a,return,to,pure,disney
1,-2,0,4,0,0,2,the,movie,occasionally,threatens,to
0,1,0,1,0,0,2,the,best,you,can,say
1,0,0,1,0,0,1,a,mess,when,it,comes
0,3,0,1,0,0,4,it's,rare,to,see,a
0,-2,0,2,0,0,0,a,predictable,and,stereotypical,little
0,-2,0,3,0,0,1,even,by,dumb,action-movie,standards
0,-1,0,2,0,0,1,the,only,thing,worse,than
1,0,0,1,0,0,1,an,enjoyable,",",if,occasionally
1,2,0,0,0,0,2,it's,a,sweet,",",laugh-a-minute
1,1,1,0,0,0,1,third,time's,the,charm,.
1,0,0,1,0,0,1,it's,hard,to,imagine,alan
1,1,0,2,0,0,3,the,film's,welcome,breeziness,and
0,1,0,0,0,0,1,that,the,chuck,norris,""""
0,1,0,1,0,0,2,don't,be,fooled,by,the
1,0,0,0,0,0,0,it's,a,diverting,enough,hour-and-a-half
1,0,0,1,0,0,1,[reaches],wholly,believable,and,heart-wrenching
0,0,0,1,0,0,1,credibility,sinks,into,a,mire
0,-1,0,2,0,0,1,lucas,has,in,fact,come
1,3,0,0,0,0,3,reveals,how,important,our,special
0,2,0,1,0,0,3,ultimately,feels,like,just,one
0,-1,0,2,0,0,1,as,if,drop,dead,gorgeous
1,0,0,3,0,1,3,although,german,cooking,does,not
0,0,0,0,0,0,0,ordinary,melodrama,that,is,heavy
0,-5,0,6,0,0,1,like,the,excruciating,end,of
0,-1,0,1,0,0,0,arguably,the,year's,silliest,and
0,2,0,0,0,0,2,if,looking,for,a,thrilling
1,-1,0,2,0,0,1,it's,a,minor,comedy,that
1,-1,0,1,0,0,0,lohman,adapts,to,the,changes
0,-1,0,3,0,0,2,the,director,seems,to,take
1,1,0,1,0,0,2,while,tattoo,borrows,heavily,from
0,1,0,2,0,0,3,the,acting,is,stiff,","
1,1,0,3,0,0,4,coppola's,directorial,debut,is,an
1,0,0,2,0,0,2,jason,x,has,cheesy,effects
1,3,0,0,0,0,3,the,sundance,film,festival,has
1,2,0,2,0,0,4,.,.,.,the,gentle
1,0,0,0,0,0,0,morvern,rocks,.,UNK,UNK
0,1,0,0,0,0,1,this,is,a,film,tailor-made
0,2,0,0,0,0,2,love,liza,is,a,festival
0,-1,0,1,0,0,0,draggin',about,dragons,UNK,UNK
1,1,0,0,0,0,1,director,peter,kosminsky,gives,these
1,1,2,0,0,0,1,as,hugh,grant,says,repeatedly
0,4,0,1,0,0,5,.,.,.,jones,","
1,4,0,0,0,0,4,sensitive,",",insightful,and,beautifully
1,4,0,1,0,0,5,a,richly,imagined,and,admirably
1,0,0,2,0,2,2,there,is,no,solace,here
1,1,0,2,0,0,3,as,expected,",",sayles',smart
0,1,0,1,0,0,2,just,like,every,other,seagal
0,2,0,0,0,0,2,about,as,satisfying,and,predictable
0,-1,0,2,0,0,1,a,hideous,",",confusing,spectacle
1,-2,0,3,0,0,1,the,funny,thing,is,","
0,0,0,0,0,0,0,warmed-over,tarantino,by,way,of
0,-1,0,1,0,0,0,unwieldy,contraption,.,UNK,UNK
0,4,0,1,0,0,5,yet,another,iteration,of,what's
0,-1,0,1,0,0,0,equal,parts,bodice-ripper,and,plodding
0,0,0,1,0,0,1,a,movie,more,to,be
0,0,0,2,0,0,2,it's,just,plain,lurid,when
1,1,0,1,0,0,2,a,moving,",",if,uneven
1,2,0,0,0,0,2,andy,garcia,enjoys,one,of
1,3,0,1,0,0,4,there,are,a,few,stabs
1,1,0,0,0,0,1,i,enjoyed,time,of,favor
1,1,0,0,0,0,1,ms,.,seigner,and,mr
1,2,0,0,0,0,2,intelligent,and,moving,.,UNK
1,1,0,0,0,0,1,my,oh,my,",",is
1,3,0,0,0,0,3,as,simple,and,innocent,a
0,-1,0,2,0,0,1,the,ill-conceived,modern-day,ending,falls
1,0,0,1,0,0,1,it's,the,kind,of,pigeonhole-resisting
0,1,0,0,0,0,1,a,beautifully,made,piece,of
0,0,0,2,0,1,2,this,slow-moving,swedish,film,offers
1,2,0,0,0,0,2,the,mothman,prophecies,is,best
0,-2,0,2,0,0,0,a,dark,",",dull,thriller
0,1,0,1,0,0,2,it's,not,that,kung,pow
1,4,0,0,0,0,4,tuck,everlasting,achieves,a,delicate
0,-1,0,3,0,0,2,the,whole,damn,thing,is
1,0,0,1,0,0,1,[howard],so,good,as,leon
0,1,0,1,0,0,2,a,blair,witch-,style,adventure
0,1,0,0,0,0,1,worthy,of,the,gong,.
1,6,0,0,0,0,6,even,as,it,pays,earnest
0,0,0,1,0,0,1,feels,like,one,of,those
0,0,0,2,0,0,2,i,like,it,.,no
0,-6,0,6,0,0,0,a,frustrating,'tweener',--,too
1,-1,0,2,0,0,1,bogdanovich,taps,deep,into,the
1,-3,0,3,0,0,0,steers,has,an,unexpectedly,adamant
1,2,0,0,0,0,2,[a],real,pleasure,in,its
1,2,0,0,0,0,2,for,a,good,chunk,of
1,1,0,0,0,0,1,some,movies,are,like,a
1,2,0,0,0,0,2,about,nowhere,kids,who,appropriated
1,1,0,0,0,0,1,interacting,eyeball-to-eyeball,and,toe-to-toe,","
0,-1,0,1,0,0,0,overwrought,",",melodramatic,bodice-ripper,.
1,-2,0,3,0,0,1,birthday,girl,doesn't,try,to
0,0,0,1,0,0,1,the,film,thrusts,the,inchoate
0,3,0,1,0,0,4,a,showcase,for,both,the
0,2,0,0,0,0,2,the,iditarod,lasts,for,days
1,-4,0,5,0,0,1,a,brutally,honest,documentary,about
0,0,0,0,0,0,0,the,story,and,characters,are
0,0,0,2,0,1,2,it,is,just,too,bad
0,0,0,2,0,0,2,reggio,falls,victim,to,relying
0,-1,0,1,0,0,0,thoroughly,awful,.,UNK,UNK
1,1,1,0,0,0,1,this,is,simply,the,most
1,1,0,0,0,0,1,it's,one,of,the,most
0,5,0,0,0,0,5,rymer,doesn't,trust,laughs,--
1,4,0,2,0,0,6,we,can,see,the,wheels
0,2,0,0,0,0,2,[davis],has,a,bright,","
1,2,0,0,0,0,2,one,of,the,greatest,romantic
0,0,0,1,0,0,1,what's,next,?,the,porky's
0,0,0,0,0,0,0,an,unsatisfying,hybrid,of,blair
0,-2,0,3,0,0,1,k-19,exploits,our,substantial,collective
1,2,0,1,0,0,3,unlike,the,speedy,wham-bam,effect
1,1,0,0,0,0,1,in,scope,",",ambition,and
0,-2,0,3,0,0,1,mocking,kung,fu,pictures,when
0,2,0,0,0,1,2,there's,something,not,entirely,convincing
0,-2,0,3,0,0,1,what,could,and,should,have
0,-2,0,3,0,0,1,it's,clotted,with,heavy-handed,symbolism
1,0,0,0,0,0,0,frida,isn't,that,much,different
0,1,0,0,0,0,1,de,niro,looks,bored,","
1,0,0,1,0,0,1,remember,the,kind,of,movie
1,1,0,0,0,0,1,if,you've,ever,wondered,what
1,-2,0,2,0,0,0,gaunt,",",silver-haired,and,leonine
0,-1,0,2,0,0,1,if,you've,got,a,house
0,-4,0,4,0,0,0,not,completely,loveable,--,but
1,1,0,0,0,0,1,the,komediant,is,a,tale
0,-1,0,2,0,0,1,most,of,the,storylines,feel
1,0,0,1,0,0,1,berry's,saucy,",",full-bodied,performance
1,3,0,0,0,0,3,at,times,funny,and,at
0,2,0,0,0,0,2,to,better,understand,why,this
1,1,0,1,0,0,2,you,have,to,pay,attention
0,1,0,0,0,0,1,meyjes's,movie,",",like,max
1,-1,0,1,0,0,0,a,fast,paced,and,suspenseful
1,0,0,2,0,0,2,the,animated,subplot,keenly,depicts
0,-3,0,3,0,0,0,flaccid,drama,and,exasperatingly,slow
0,-3,0,4,2,0,1,director,roger,michell,does,so
0,1,0,0,0,0,1,.,.,.,generically,","
1,1,0,0,0,0,1,a,yarn,that,respects,the
1,1,0,1,0,0,2,a,movie,that,will,surely
0,1,0,1,0,1,2,it's,not,just,the,vampires
1,6,0,1,0,0,7,"""",extreme,ops,"""",exceeds
0,-2,0,2,0,0,0,began,life,as,a,computer
0,2,0,0,0,0,2,the,title,trapped,turns,out
0,-2,0,3,0,0,1,given,that,both,movies,expect
0,-2,0,2,0,0,0,the,film,is,really,not
1,2,0,0,0,0,2,what,the,film,lacks,in
1,1,0,1,0,0,2,a,sweet-natured,reconsideration,of,one
0,1,0,2,0,0,3,this,kind,of,dark,comedy
1,5,0,2,0,1,7,by,turns,touching,",",raucously
0,1,0,0,0,0,1,there's,nothing,remotely,topical,or
0,-1,0,1,0,0,0,each,scene,wreaks,of,routine
1,0,0,0,0,0,0,blanchett's,performance,confirms,her,power
0,0,0,2,0,0,2,adults,will,wish,the,movie
0,-1,0,1,0,0,0,exploitative,and,largely,devoid,of
1,1,0,0,0,0,1,a,three-hour,cinema,master,class
0,0,0,1,0,0,1,this,thing,is,just,garbage
1,3,0,1,0,0,4,the,leaping,story,line,","
1,-2,0,3,0,0,1,a,depressing,confirmation,of,everything
1,1,0,0,0,0,1,the,story's,scope,and,pageantry
0,2,0,1,0,0,3,puportedly,"""",based,on,true
0,-1,0,2,0,0,1,none,of,these,characters,resembles
0,-3,0,4,0,0,1,its,weighty,themes,are,too
0,0,0,0,0,0,0,thin,period,piece,.,UNK
1,3,0,1,0,0,4,it's,worth,seeing,just,on
0,0,0,0,0,0,0,boy,oh,boy,",",it's
1,1,0,1,0,0,2,nothing's,at,stake,",",just
0,-1,0,3,1,1,2,the,criticism,never,rises,above
1,0,0,3,0,0,3,a,beautiful,",",timeless,and
1,-2,0,3,0,0,1,red,dragon,is,less,baroque
1,1,0,0,0,0,1,the,long-range,appeal,of,""""
1,1,0,0,0,0,1,one,of,the,most,significant
0,0,0,0,0,0,0,at,the,bottom,rung,of
1,1,0,2,0,0,3,moody,",",heartbreaking,",",and
0,1,0,0,0,0,1,it's,both,sitcomishly,predictable,and
0,2,0,1,0,0,3,in,the,real,world,","
0,0,0,1,0,0,1,it's,all,pretty,tame,.
1,2,0,3,0,0,5,it's,often,infuriatingly,glib,and
1,6,0,0,0,0,6,mr,.,spielberg,and,his
0,-2,0,2,0,0,0,a,momentary,escape,from,the
1,1,0,0,0,0,1,lightweight,but,appealing,.,UNK
1,0,0,1,0,0,1,this,is,a,sincerely,crafted
0,-1,0,1,0,0,0,terminally,brain,dead,production,.
1,1,0,2,0,0,3,even,with,all,those,rough
0,3,0,0,0,1,3,it's,the,kind,of,movie
1,3,0,1,1,0,4,my,goodness,",",queen,latifah
0,-1,0,1,0,0,0,more,maudlin,than,sharp,.
0,-2,0,2,0,0,0,somehow,we're,meant,to,buy
1,0,0,1,0,0,1,the,saigon,of,1952,is
0,-1,0,2,0,0,1,the,plot,plummets,into,a
1,-6,0,7,0,0,1,you'll,gasp,appalled,and,laugh
0,-1,0,1,0,0,0,'men,in,black,ii,creates
1,1,0,1,0,0,2,may,be,spoofing,an,easy
0,1,0,2,0,1,3,no,aspirations,to,social,import
0,-2,0,2,0,0,0,a,didactic,and,dull,documentary
1,2,0,1,0,0,3,the,band's,courage,in,the
0,-2,0,3,0,0,1,too,timid,to,bring,a
0,0,0,1,0,0,1,if,this,is,satire,","
1,1,0,0,0,0,1,the,film,offers,an,intriguing
1,1,0,1,0,0,2,we,root,for,[clara,and
1,-1,0,2,0,0,1,a,thoroughly,entertaining,comedy,that
1,1,0,1,0,0,2,intriguing,and,beautiful,film,","
0,0,0,2,0,0,2,diane,lane's,sophisticated,performance,can't
1,1,0,0,0,0,1,[director,peter],jackson,and,his
1,-1,0,3,0,0,2,but,tongue-in-cheek,preposterousness,has,always
0,-2,0,2,0,0,0,this,extremely,unfunny,film,clocks
1,-1,0,2,0,0,1,see,it,now,",",before
0,0,0,0,0,0,0,everything,is,off,.,UNK
0,-1,0,2,0,0,1,granddad,of,le,nouvelle,vague
1,0,0,1,0,0,1,familiar,but,utterly,delightful,.
1,1,0,2,0,0,3,happily,stays,close,to,the
1,-1,0,1,0,0,0,spielberg,has,managed,to,marry
0,-2,0,2,0,0,0,the,movie,is,as,far
1,1,0,0,0,0,1,the,film,is,predictable,in
1,1,0,1,0,0,2,devos,and,cassel,have,tremendous
1,-1,0,1,0,0,0,deliciously,slow,.,UNK,UNK
1,0,0,0,0,0,0,it,never,fails,to,engage
0,-2,0,2,0,0,0,flashy,",",pretentious,and,as
1,-2,0,2,0,0,0,a,droll,",",well-acted,","
0,0,0,1,0,0,1,everyone,connected,to,this,movie
0,-1,0,2,0,0,1,several,uninteresting,",",unlikeable,people
1,0,0,1,0,0,1,gives,an,intriguing,twist,to
0,0,0,1,0,0,1,while,it's,genuinely,cool,to
1,3,0,0,0,0,3,for,a,movie,audience,","
1,1,0,0,0,0,1,steven,spielberg,brings,us,another
0,1,0,0,0,0,1,it's,one,pussy-ass,world,when
0,-1,0,2,0,0,1,the,average,local,news,columnist
1,2,0,0,0,0,2,baran,isn't,the,most,transporting
0,2,0,0,0,0,2,you,would,be,better,off
0,0,0,1,0,0,1,if,you,go,into,the
0,0,0,2,0,0,2,if,the,movie,succeeds,in
1,3,0,0,0,0,3,it's,pretty,linear,and,only
1,2,0,0,0,0,2,an,intriguing,cinematic,omnibus,and
0,0,0,0,0,0,0,unlike,his,directorial,efforts,","
1,0,0,3,0,0,3,funny,",",somber,",",absurd
0,2,0,1,0,0,3,the,cartoon,is,about,as
0,0,0,2,0,0,2,despite,apparent,motives,to,the
1,0,0,0,0,0,0,one-of-a-kind,near-masterpiece,.,UNK,UNK
1,1,0,0,0,0,1,a,delightful,coming-of-age,story,.
0,-6,0,6,0,0,0,the,rest,of,the,plot
0,-1,0,1,0,0,0,has,all,the,poignancy,of
1,0,0,1,0,0,1,it'll,keep,you,wide,awake
1,1,0,0,0,0,1,a,film,about,a,young
1,-3,0,5,0,0,2,this,time,out,",",[sade]
0,2,0,1,0,0,3,this,charmless,nonsense,ensues,amid
1,1,0,1,0,0,2,a,lot,of,the,credit
0,1,0,0,0,0,1,mild,",",meandering,teen,flick
0,1,0,1,0,0,2,although,huppert's,intensity,and,focus
1,0,0,1,0,0,1,brilliantly,written,and,well-acted,","
1,1,0,1,0,0,2,[t]his,beguiling,belgian,fable,","
1,1,0,1,0,0,2,a,whole,lot,of,fun
1,1,0,0,0,0,1,this,may,not,have,the
1,2,0,0,0,0,2,this,comic,gem,is,as
1,1,0,0,0,0,1,old-form,moviemaking,at,its,best
0,3,0,1,0,1,4,being,unique,doesn't,necessarily,equate
1,-1,0,1,0,0,0,time,out,is,existential,drama
0,0,0,1,0,0,1,this,time,mr,.,burns
0,1,0,1,0,0,2,there's,not,a,spark,of
1,-1,0,2,0,0,1,the,fluid,motion,is,astounding
1,0,0,2,0,0,2,a,compelling,spanish,film,about
0,1,0,1,0,0,2,no,number,of,fantastic,sets
0,1,0,1,0,0,2,sometimes,",",fond,memories,should
0,-1,0,1,0,0,0,the,respective,charms,of,sandra
1,-1,0,1,0,0,0,a,somewhat,crudely,constructed,but
0,-3,0,4,0,0,1,an,unbelievably,stupid,film,","
0,0,0,0,0,0,0,if,you've,ever,entertained,the
1,1,0,0,0,0,1,a,no-holds-barred,cinematic,treat,.
1,0,0,1,0,0,1,vincent,gallo,is,right,at
1,0,0,1,0,0,1,a,wonderfully,speculative,character,study
1,3,0,1,0,0,4,in,addition,to,hoffman's,powerful
1,1,0,1,0,0,2,.,.,.,creates,a
0,2,0,1,0,0,3,beautifully,filmed,and,well,acted
0,2,0,2,0,0,4,even,horror,fans,will,most
1,-1,0,2,0,0,1,you,just,know,something,terrible
0,1,0,1,0,0,2,what,you,expect,is,just
0,-2,0,2,0,0,0,feeble,comedy,.,UNK,UNK
1,0,0,2,0,0,2,foster,and,whitaker,are,especially
1,1,0,1,0,0,2,a,beautifully,tooled,action,thriller
0,1,0,2,0,0,3,fancy,a,real,downer,?
1,4,0,0,0,0,4,the,film,runs,on,equal
1,1,0,0,0,0,1,jagger,the,actor,is,someone
1,2,0,1,0,0,3,high,on,melodrama,.,but
1,1,0,0,0,0,1,there,has,always,been,something
1,1,0,0,0,0,1,they're,just,a,couple,of
1,3,0,0,0,0,3,it,just,may,inspire,a
1,0,0,0,0,0,0,i've,never,bought,from,telemarketers
0,2,0,1,0,0,3,it,doesn't,do,the,original
0,-3,0,3,1,0,0,it's,not,only,dull,because
1,1,0,1,0,0,2,an,original,gem,about,an
0,4,0,0,0,2,4,it,smacks,of,purely,commercial
0,-2,0,2,0,0,0,a,mawkish,",",implausible,platonic
1,1,0,0,0,0,1,offers,an,interesting,look,at
0,0,0,1,1,1,1,frenetic,but,not,really,funny
0,-2,0,2,0,0,0,.,.,.,irritating,soul-searching
0,2,0,0,0,0,2,eventually,arrives,at,its,heart
1,4,0,1,0,0,5,much,of,this,slick,and
0,-2,0,2,0,0,0,with,its,dogged,hollywood,naturalism
0,-1,0,1,0,0,0,the,movie,quickly,drags,on
1,0,0,1,0,0,1,a,lean,",",deftly,shot
0,-3,0,3,0,0,0,the,film,starts,promisingly,","
1,0,0,1,0,0,1,the,hours,makes,you,examine
0,0,0,0,0,0,0,a,free-for-all,of,half-baked,thoughts
1,0,0,0,0,0,0,the,movie,should,be,credited
0,3,0,0,0,0,3,sunshine,state,lacks,the,kind
0,2,0,0,0,0,2,don't,let,your,festive,spirit
0,1,0,0,0,0,1,there,must,be,an,audience
0,-2,0,2,0,0,0,not,so,much,farcical,as
0,-1,0,3,0,0,2,utterly,lacking,in,charm,","
1,2,0,1,0,0,3,'film,aficionados,cannot,help,but
1,3,0,1,0,0,4,often,hilarious,",",well-shot,and
1,-2,0,3,0,0,1,a,moody,",",multi-dimensional,love
1,0,0,1,0,0,1,though,only,60,minutes,long
1,-1,0,2,0,0,1,elling,",",portrayed,with,quiet
0,-1,0,3,0,0,2,despite,bearing,the,paramount,imprint
1,3,0,0,0,0,3,phillip,noyce,and,all,of
